uniprotswissprot	ensembl_gene_id	tpm	orf_length	ribo_reads	protein_synthesis_rate	rsquared	density	real_density	real_tpm	real_protein_synthesis_rate	real_protein_synthesis_per_mrna
P53899	YNL155W	9.22621335169137e-05	275	4.20537171146629e-05	442.925348273913	0.901456984230929	0.00165747963829223	0.0146024223886179	3.69048534067655	0.0428251222706406	0.0116041979082323
P53912	YNL134C	3.99032209900101e-05	377	9.42860409194989e-05	15361.2265217391	0.892453036556906	0.0062675541735986	0.0366116913356676	1.5961288396004	1.48523087826001	0.930520670644508
P53914	YNL132W	9.82665822981452e-05	1057	0.000180364910549869	693.337552173913	0.987089458653522	0.00173648570239917	0.0150799660975605	3.93066329192581	0.0670367265327796	0.0170548127768877
P53920	YNL123W	6.5774074790036e-05	998	0.000123086140691273	1045.42324782609	0.927929164683567	0.00187509754713516	0.0159019099479776	2.63096299160144	0.101078835490435	0.0384189499484025
P53927	YNL110C	0.000502559830529167	221	9.79396250051295e-05	2883.6042173913	0.98287704317437	0.000881816844650084	0.00944113600778575	20.1023932211667	0.278807035251341	0.0138693454149416
P53941	YNL075W	0.000203676094588846	291	5.13644636554634e-05	13.2557408695652	0.818144673365489	0.000866621999696876	0.00932840962583358	8.14704378355384	0.00128165779118154	0.000157315687166034
P53959	YNL041C	4.23696878953476e-05	840	3.39965463451784e-05	351.392465217391	0.959607919180536	0.000955213054255216	0.00997744611581654	1.6947875158139	0.0339750825879813	0.0200468095681394
P53981	YNL010W	0.000512525809868415	242	0.000250865154782858	26656.5908695652	0.917753120987532	0.00202259642547502	0.0167561905132941	20.5010323947366	2.57734574856981	0.125717851615683
P54000	YMR039C	0.000233060574671731	293	4.72501636880671e-05	7183.34317391304	0.962096866981489	0.000691937525359229	0.00798448534067823	9.32242298686924	0.694535887218076	0.074501649216769
P54070	YPL053C	8.30552229669749e-05	447	5.84466310472576e-05	1641.26686956522	0.911253816733737	0.00157429099483811	0.0140919287751998	3.322208918679	0.158689166564509	0.047766161144257
P54113	YLR028C	0.000193891331893995	592	0.000176304182196631	4556.27617391304	0.889155673610428	0.00153596922392699	0.013853971655238	7.7556532757598	0.440532665396167	0.0568014904396315
P54115	YPL061W	0.000269442344248237	501	0.00221528267437212	203097.486956522	0.927966479421837	0.0164106421998045	0.0712040777285273	10.7776937699295	19.6368863188071	1.82199334458689
P54781	YMR015C	4.30417322356347e-05	539	0.000159686267484569	224.893336086957	0.932485500859938	0.00688317899181565	0.0390606965913762	1.72166928942539	0.0217442615404801	0.012629755130114
P54783	YML086C	0.000117494505763979	527	0.000127671870863267	4766.27030434783	0.850051405911956	0.00206189738801876	0.0169805244661541	4.69978023055916	0.460836367469288	0.0980548759435203
P54837	YML012W	0.000419597836410874	212	0.000164036282554265	1785.82839130435	0.906505763395182	0.00184404203892653	0.0157194355033931	16.783913456435	0.172666386130366	0.0102876118003436
P54839	YML126C	0.000267259237492493	492	0.00048211238446076	20082.662173913	0.908314423772336	0.00366648962124732	0.0252758885626159	10.6903694996997	1.94173231780342	0.181633788977824
P54858	YDR068W	0.00020687684315197	311	3.15429664167051e-05	396.853882608696	0.900684544044517	0.000490264293329625	0.00629271366131824	8.2750737260788	0.0383706105611857	0.00463689047751456
P54867	YOR008C	0.000107317086959162	379	4.75180217588611e-05	769.420108695652	0.917818581325643	0.00116828894327031	0.0114670901898196	4.29268347836648	0.0743929205243943	0.0173301667591628
P54885	YOR323C	0.000208774842267198	457	0.000292908157574689	22117.9047826087	0.90344730999499	0.00306999100328224	0.0223571232705261	8.35099369068792	2.13851381587634	0.256078964382523
P54964	YLR059C	0.000149385625823856	270	2.70643794730289e-05	229.226230434783	0.809235881831405	0.000671004602617477	0.00781676641991421	5.97542503295424	0.0221631960877002	0.00370905767631105
P60010	YFL039C	0.00200424474207918	376	0.00205928213394168	214673.130434783	0.83195828838621	0.00273260748601667	0.0206288809216579	80.1697896831672	20.7561005368458	0.258901771089513
P69771	YKR035W-A	0.000129683390584342	205	4.06394265008704e-05	648.008795652174	0.963920843690834	0.00152865454850492	0.0138083441074026	5.18733562337368	0.062654025140808	0.0120782670892731
P69850	YBR233W-A	6.91722926892026e-05	95	1.05321793436213e-05	702.214113043478	0.956185633251245	0.00160273776409951	0.0142674114560803	2.7668917075681	0.0678949745559811	0.0245383562971663
P80667	YLR191W	4.56650125280808e-05	387	1.52250527439327e-05	79.3278213043478	0.898516522145986	0.000861517809424831	0.00929040635555414	1.82660050112323	0.00766996890121836	0.00419904018229594
P81449	YDR322C-A	0.0001364351871117	97	3.21858257866108e-05	1759.55069565217	0.878975838974386	0.0024320165787123	0.0190326937444385	5.457407484468	0.170125674622928	0.03117335018635
P87108	YHR005C-A	0.000237519163256913	94	8.87145930469831e-05	8424.84686956522	0.924270148259658	0.00397345735609734	0.0267200448355842	9.50076653027652	0.814573152578822	0.0857376244309325
P89105	YOL145C	9.41962156772452e-05	1078	0.000106146796294259	92.1073365217391	0.951031853009274	0.00104533303327991	0.0106188559549608	3.76784862708981	0.00890558186371208	0.0023635720924889
P89886	YER007C-A	0.000166150288032307	182	9.71146221470839e-05	8542.46152173913	0.949904404804074	0.00321153114630907	0.0230644756651375	6.64601152129228	0.825944960220438	0.124276787299315
Q00245	YIL118W	0.000216545487884316	232	5.67537680398393e-05	4095.93686956522	0.969303164034385	0.00112968555894009	0.0112038864718859	8.66181951537264	0.396023839989125	0.0457206293996634
Q00402	YDR150W	0.000102593547327571	2749	0.000197036396876089	6643.13065217391	0.963857685668375	0.000698637142475828	0.00803783148195085	4.10374189310284	0.642304360199436	0.15651675396032
Q00816	YDR028C	9.1213626886238e-05	1015	8.82431628423856e-05	706.040043478261	0.85046386328897	0.000953136934248172	0.00996245486797678	3.64854507544952	0.0682648922843456	0.018710168265068
Q01080	YNL248C	0.000205896075758226	416	0.000113111106134903	1833.35565217391	0.95555622659471	0.00132057736621922	0.0124803679399062	8.23584303032904	0.177261654307857	0.0215231948514657
Q01476	YOR124C	4.86416397586199e-05	1273	0.000100757491909883	299.389973913043	0.935984370674504	0.00162719925853518	0.0144175415242696	1.9456655903448	0.0289471178143116	0.0148777456711777
Q01477	YER151C	6.39726246291793e-05	913	9.3878896651892e-05	2039.58691304348	0.980034670459968	0.00160732252208732	0.014295603573787	2.55890498516717	0.197201535818784	0.0770648136456309
Q01519	YLR038C	0.000115806182531592	84	3.51322645653451e-05	1767.10491304348	0.907902597435754	0.00361156231629896	0.0250136026533144	4.63224730126368	0.170856069224869	0.0368840560775456
Q01560	YDR432W	0.000524578041193481	415	0.000569380543925456	33399.9543478261	0.962547509197039	0.00261543793854252	0.0200134841475764	20.9831216477392	3.22934131982645	0.153901853787059
Q01590	YLR026C	8.05586129157038e-05	341	3.84858476116864e-05	1050.87108695652	0.92688280326371	0.00140098890877782	0.0130007279230697	3.22234451662815	0.101605570701641	0.0315315665898941
Q01662	YLR244C	0.000332356066508942	388	0.00023774010931395	23667.8186956522	0.928244790725891	0.00184360179411194	0.01571684194121	13.2942426603577	2.28837033931471	0.172132433398289
Q01852	YIL022W	0.000120578684052226	432	7.71645530343444e-05	1211.5866173913	0.989890690669658	0.00148137004435293	0.0135117449987307	4.82314736208904	0.117144672874235	0.0242880144602293
Q01855	YOL040C	0.00767305503797573	143	0.00182724204437423	106524.091304348	0.92309863627685	0.00166529711190452	0.0146499830114503	306.922201519029	10.2994946048028	0.0335573463041391
Q01939	YGL048C	0.000322831090671439	406	0.000154125533934885	3898.09456521739	0.891407128500241	0.00117590762687072	0.0115187159810653	12.9132436268576	0.376895061500788	0.0291867072589651
Q02201	YKR003W	8.05315903051938e-05	449	4.14537150360842e-05	1303.08330434783	0.889324619182112	0.00114643870839339	0.0113184478586652	3.22126361220775	0.125991212864646	0.0391123571467956
Q02204	YKR006C	8.57511501631768e-05	265	4.25572902877556e-05	897.430365217391	0.903962859924557	0.00187278593873186	0.0158883598418716	3.43004600652707	0.0867698479429834	0.0252969924537071
Q02260	YGR074W	6.68542268568885e-05	147	1.59536266964925e-05	391.034230434783	0.990506959952309	0.00162335394286401	0.0143939877013695	2.67416907427554	0.0378079258629817	0.0141381957583307
Q02457	YPL128C	3.14455358622965e-05	563	3.40179749908419e-05	430.2181	0.881266782960415	0.00192150298184507	0.0161728473045731	1.25782143449186	0.0415964965819677	0.0330702716946242
Q02486	YMR072W	0.000340921596559646	184	0.000172982742118785	22856.8286956522	0.835433947033702	0.00275759473133635	0.0207590553407016	13.6368638623858	2.20995815079216	0.162057652924719
Q02630	YMR047C	8.15944760897715e-05	1114	9.89253427056515e-05	714.486912260869	0.801667769224001	0.00108833254026236	0.0109188324354687	3.26377904359086	0.0690815946695871	0.0211661370904516
Q02642	YPL037C	0.00217813282811753	158	0.000702613148338407	31050.49	0.939315742355436	0.002041619594069	0.0168649432903509	87.1253131247012	3.00217866508504	0.0344581678666459
Q02753	YBR191W	0.00577320636444426	161	0.00183308135031754	22220.6613043478	0.815382848764954	0.0019721447200118	0.0164662220877557	230.92825457777	2.14844903549006	0.00930353472518244
Q02767	YPL065W	4.79792763175852e-05	243	1.0275035595659e-05	403.751362217391	0.948815491272612	0.000881299184706117	0.00943730555526285	1.91917105270341	0.0390375071584401	0.0203408169915082
Q02772	YJR034W	5.60800084088444e-05	109	1.53536246179139e-05	254.244407391304	0.805523664855237	0.00251174964921254	0.0194617543124897	2.24320033635378	0.0245821285135069	0.0109585078582255
Q02776	YPL063W	0.000191944075037735	477	0.00012574329275355	3961.63995652174	0.921758313151468	0.00137338322642371	0.0128231524290232	7.6777630015094	0.383039074623879	0.0498894110886954
Q02784	YPL059W	0.000147134374926507	151	6.04716380624604e-05	6771.21682608696	0.895477039605687	0.00272182774728706	0.0205726089759209	5.88537499706028	0.654688627842688	0.111239917281346
Q02821	YNL189W	0.000205917283294712	543	0.000278143820712522	5639.42617391304	0.955651830610038	0.00248757845414807	0.0193321343664539	8.23669133178848	0.545259187299263	0.0661988127678044
Q02875	YPL105C	0.000115888543399631	850	5.01001735613156e-05	81.9413282608696	0.96501669463834	0.000508604033939035	0.00645446383197053	4.63554173598524	0.00792266104314336	0.00170911222341944
Q02892	YPL093W	0.000204095456199389	648	0.000193264955239309	2742.17373913044	0.917723803812669	0.00146131811686984	0.0133850857884324	8.16381824797556	0.265132546880061	0.0324765371823176
Q03010	YPL139C	3.18765370720764e-05	461	2.78893823310745e-05	623.114243478261	0.917658820741291	0.00189787163576409	0.0160351317979618	1.27506148288306	0.0602470456241122	0.0472503063051414
Q03048	YLL050C	0.000879064993214969	144	0.000499737445519008	171588.860869565	0.890021456843169	0.00394782974410479	0.0266008298877705	35.1625997285988	16.5904118507905	0.471819830696338
Q03063	YPL049C	0.000112563936651107	453	4.79680233177951e-05	1085.57923913043	0.891934177052469	0.000940706938194861	0.00987248826849006	4.50255746604428	0.104961397742085	0.0233115065234911
Q03102	YML131W	2.30387120944968e-05	366	2.44822276705744e-05	855.16707826087	0.850286702477736	0.00290343193486243	0.0215116887505642	0.921548483779872	0.082683537600788	0.0897223955723402
Q03104	YML128C	2.86433737027056e-05	514	1.265361526431e-05	5420.28982608696	0.936384433681199	0.000859463301540511	0.0092750898868225	1.14573494810822	0.524071551671351	0.457410810883154
Q03124	YML127W	5.67918285329941e-05	582	4.72930209793941e-05	385.766643478261	0.870798848173682	0.00143083060218216	0.0131914753091622	2.27167314131976	0.0372986186933573	0.0164190076534021
Q03178	YKL164C	0.000512858256917579	342	0.000900045975159271	2976.6237826087	0.954448442352742	0.00513146340565133	0.0318856934488471	20.5143302767032	0.287800817769142	0.0140292572990296
Q03195	YDR091C	0.00012866337660285	609	0.000190929232861985	2579.39534782609	0.904068793738963	0.00243668949095327	0.0190579583670966	5.146535064114	0.24939399288266	0.0484586211452528
Q03219	YMR178W	0.000180410931302486	275	3.6214411171353e-05	1595.81939130435	0.915781641146381	0.000729937853239242	0.00828500582569459	7.21643725209944	0.154294986323981	0.0213810473137687
Q03264	YMR285C	5.68701294739425e-05	516	2.62393766149833e-05	655.403286956522	0.806354665356395	0.000894168969513194	0.0095323313829945	2.2748051789577	0.063368976306895	0.0278568806212804
Q03323	YDR469W	0.000137547807062571	176	1.3821476452972e-05	1096.27576086957	0.929213783081004	0.000570936882871161	0.00699129261320509	5.50191228250284	0.105995612318276	0.0192652312279428
Q03435	YDL002C	0.000179470996373556	204	2.28107933088197e-05	721.121282608696	0.989522241179311	0.000623040026067386	0.0074262261535851	7.17883985494224	0.0697230520222575	0.00971230079387507
Q03516	YMR266W	8.27447560158042e-05	954	8.71717305592094e-05	613.407095652174	0.983176622113264	0.00110429934199528	0.0110292844784906	3.30979024063217	0.0593084906414918	0.0179191085626514
Q03529	YMR272C	0.00011690026129759	385	5.93144911966302e-05	3241.94391304348	0.901948174465405	0.00131790649385757	0.0124629188524261	4.6760104519036	0.313453824694601	0.0670344576682872
Q03532	YMR290C	0.00025939616205281	506	0.000174439890023905	2317.12108695652	0.988591753835412	0.00132902068762955	0.0125354574869281	10.3758464821124	0.224035481941816	0.0215920197285152
Q03558	YHR179W	0.000731702389506876	401	0.000783667000560681	45696.687826087	0.918852981194931	0.00267086977565633	0.0203056616289434	29.268095580275	4.41827556526579	0.150958765087656
Q03579	YMR298W	0.000460619635608777	151	4.74430214990388e-05	1552.36694782609	0.925799279479608	0.000682107689444505	0.007905924794916	18.4247854243511	0.150093700007525	0.00814629297170291
Q03640	YML072C	0.000135676768886138	1546	0.000372537004860338	1452.45352173913	0.99451578039264	0.00177604692701703	0.0153165597961002	5.42707075544552	0.140433370777493	0.0258764584258612
Q03655	YMR215W	0.000107515731158743	525	0.000141161203308454	6150.37247826087	0.816634502619176	0.00250082922372824	0.0194032406092338	4.30062924634972	0.594661051614998	0.138273033444986
Q03661	YMR219W	4.28204204496463e-05	1659	7.78181267270819e-05	109.482562608696	0.951452330894983	0.00109542704434248	0.0109679707912536	1.71281681798585	0.0105855403139424	0.00618019405390367
Q03690	YMR012W	0.000187143277768237	1278	0.000538084006933881	4427.01065217391	0.859820635207074	0.00224980562586497	0.018035463507719	7.48573111072948	0.428034370151992	0.057180035432809
Q03768	YDR152W	0.000287009659211392	266	5.29287547889005e-05	185.236294347826	0.96303354801415	0.000693287751039503	0.00799524939457992	11.4803863684557	0.0179099412244527	0.00156004690518634
Q03771	YDR161W	0.000209588562490651	388	5.89930615116774e-05	3455.88413043478	0.950078693134236	0.000725440220408129	0.00824969356947416	8.38354249962604	0.334139062069464	0.0398565477641902
Q03774	YDR165W	0.000157549865628279	445	6.78430921707122e-05	161.565465478261	0.958196340625631	0.000967670688213599	0.0100671898541313	6.30199462513116	0.0156212798404588	0.00247878342805374
Q03780	YDR239C	3.14368639699089e-05	788	2.20179334192693e-05	37.1209695652174	0.983172586604699	0.000888814479043284	0.00949284743801792	1.25747455879636	0.00358911511077496	0.00285422483156274
Q03790	YMR153W	6.81743526752861e-05	476	4.71537347825812e-05	179.157182608696	0.929706866141916	0.00145307530094883	0.0133328640375126	2.72697410701144	0.0173221701597808	0.00635215791570701
Q03835	YDR098C	0.000254226588306382	286	0.000126021865147176	4601.1592173913	0.981227435967037	0.00173324078751338	0.0150604865809755	10.1690635322553	0.444872272131987	0.0437476145881964
Q03862	YDR101C	0.000159025146254802	594	0.000102193211169339	225.583004347826	0.845232284914168	0.00108185684527129	0.0108738936579543	6.36100585019208	0.0218109434942518	0.00342885134960112
Q03880	YMR123W	0.000315787920890765	123	4.59644449482557e-05	939.950713043478	0.945283883741269	0.00118337228771118	0.0115691979554245	12.6315168356306	0.090881012728965	0.00719478221907686
Q03919	YDR139C	0.000354340664017628	78	2.60679474496751e-05	167.916195652174	0.976601970620374	0.000943172738611755	0.00989036445159843	14.1736265607051	0.0162353128761962	0.00114545933651215
Q03940	YDR190C	0.000239849057015067	464	0.000163254136987546	2545.06882608696	0.984698394289983	0.00146692597774548	0.013420561965064	9.59396228060268	0.246075064543307	0.0256489505947743
Q03973	YDR174W	0.000590879026517836	247	9.96003450440525e-05	46114.7882608696	0.802983679693646	0.000682441320878518	0.00790859690385284	23.6351610607134	4.4587004411749	0.188646924373458
Q04067	YDR429C	0.00141137636501689	275	0.000240118688982601	7986.07713043478	0.871315695618007	0.000618657709361026	0.00739008938603702	56.4550546006756	0.7721498236812	0.0136772487272018
Q04120	YDR453C	1.75005810258544e-05	197	8.6786014937266e-06	1835.68165217391	0.9175109596511	0.00251727726204546	0.0194913423395219	0.700023241034176	0.177486548265247	0.253543793778958
Q04170	YDR391C	4.42703277072125e-05	233	1.11107527765364e-05	1284.92008695652	0.950503908078476	0.00107714662853722	0.0108411543892241	1.7708131082885	0.124235065900734	0.0701570737867463
Q04178	YDR399W	0.00054533269839591	222	0.000150836236825535	9269.70782608695	0.914504448408363	0.00124592292048818	0.0119884289416679	21.8133079358364	0.896260222207446	0.0410877719621336
Q04225	YMR131C	0.000341974024894539	512	0.000143764783756572	2335.15860869565	0.950440589848245	0.000821087488621826	0.00898687712097385	13.6789609957816	0.225779475770455	0.0165056012543703
Q04371	YMR027W	0.000127502414985359	471	0.000118757554267242	1172.65703913043	0.91814683196922	0.00197752474777389	0.0164972517571121	5.10009659941436	0.113380688818089	0.0222310865310096
Q04418	YDR527W	9.42408848700805e-05	440	2.93893875275211e-05	368.413143478261	0.85969430138405	0.000708758864633217	0.00811812768807409	3.76963539480322	0.0356207608732535	0.00944939155716755
Q04432	YDR533C	2.3587546846021e-05	238	1.53536246179139e-05	983.082	0.964176956036576	0.00273496130087149	0.0206411590796592	0.94350187384084	0.09505124738544	0.100743040391115
Q04477	YMR117C	4.66640572425012e-05	214	8.73217310788541e-06	617.149643478261	0.857952357177533	0.000874432049940676	0.00938642583917898	1.86656228970005	0.0596703463557346	0.0319680445088835
Q04493	YML094W	0.000159537606255144	164	4.60823024994051e-05	7766.70047826087	0.952645081814129	0.00176127532550061	0.0152284114300025	6.38150425020576	0.750938953747286	0.117674285607986
Q04500	YML093W	0.000183247778310114	900	0.000120653989408463	2025.70365652174	0.893914853443612	0.000731577700247766	0.00829786401892246	7.32991113240456	0.195859205422984	0.0267205429759055
Q04545	YML081W	4.35686834538618e-05	1252	2.3378652418903e-05	53.2520626086957	0.853593637418136	0.000428588692215037	0.0057343852255634	1.74274733815447	0.00514878207189642	0.00295440535708915
Q04602	YDR119W	7.13180052294759e-05	769	0.000102439640594469	2997.38869565217	0.816042164020731	0.00186785224562926	0.0158594223942256	2.85272020917904	0.289808514875418	0.101590234451636
Q04651	YML067C	0.000102705254561517	353	6.00752081176853e-05	142.534359578261	0.885371271720886	0.00165702062929912	0.0145996276786176	4.10821018246068	0.013781219342027	0.0033545555679852
Q04660	YMR049C	0.000179951458673768	808	0.000175768466055043	1264.63567391304	0.976966334623684	0.00120885505385377	0.0117407971135376	7.19805834695072	0.122273826897005	0.0169870569260949
Q04697	YML048W	0.00032430739205355	404	0.00015847554900458	7084.45260869565	0.95678627147217	0.00120955063010899	0.0117454653170278	12.972295682142	0.684974455334912	0.0528028709889697
Q04773	YMR074C	0.000310474484109075	146	6.84859515406178e-05	3392.73073913043	0.942540228687278	0.00151085478477661	0.0136970297528309	12.418979364363	0.328032950249596	0.0264138413170172
Q04894	YMR318C	0.000284181590634333	361	0.00024996515166499	24736.1039130435	0.815658698242788	0.00243655558860699	0.0190572346175124	11.3672636253733	2.39165963001118	0.210398888319319
Q04924	YDR221W	4.1343887332912e-05	703	4.08537129575056e-05	119.85240826087	0.905952930554313	0.00140561019891012	0.0130303486325727	1.65375549331648	0.0115881695599601	0.00700718431883841
Q04934	YDR229W	3.93160937034545e-05	454	2.16536464429895e-05	416.572161317391	0.920356804147012	0.00121312297305276	0.011769427240142	1.57264374813818	0.0402771117356098	0.0256110843815028
Q04947	YDR233C	0.000725507617651452	296	0.000269090217919684	67665.8308695652	0.916190279393922	0.00125303794465426	0.0120356989238401	29.0203047060581	6.54240605516568	0.225442362560719
Q04951	YMR305C	0.000352844052854736	390	0.000232425805189397	3730.39908695652	0.949051759514988	0.00168902833483519	0.0147939406323561	14.1137621141894	0.360681089126567	0.0255552762054812
Q04964	YML058W	0.00048984060975843	105	0.000212743594147451	5718.66047826087	0.98532043666206	0.00413630358060792	0.0274721123858366	19.5936243903372	0.552920114326692	0.0282193892927421
Q05016	YMR226C	0.000262958390480775	268	0.000205886427535124	15713.2982608696	0.853261867354479	0.00292150000294462	0.0216041113780744	10.518335619231	1.51927163780348	0.144440308124961
Q05021	YMR227C	4.84747811588477e-05	591	2.54465167254329e-05	128.991873913043	0.846079072849543	0.000888229113325384	0.0094885265090567	1.93899124635391	0.0124718370573565	0.00643212654044139
Q05022	YMR229C	0.000127841897779714	1730	0.000610330685788447	3483.78843478261	0.937797899361321	0.00275959845755621	0.0207694782045702	5.11367591118856	0.336837045488633	0.0658698461417245
Q05029	YMR237W	5.99647395383064e-05	725	8.69788727482377e-05	609.655073913043	0.973548611947504	0.00200069007031119	0.0166305626815844	2.39858958153226	0.0589457189230373	0.0245751584084601
Q05040	YMR029C	7.34704166266281e-05	524	2.26393641435115e-05	657.445556521739	0.960968336478149	0.000588058369441572	0.00713551766422913	2.93881666506512	0.0635664372202991	0.0216299430910198
Q05050	YMR031C	6.5464162725646e-05	844	0.000108289660860611	15384.9195652174	0.923637447545453	0.0019599316639485	0.0163956852199263	2.61856650902584	1.48752168750783	0.568067178122286
Q05123	YMR033W	0.00014961814482033	468	4.48394410509208e-05	484.835829130435	0.963210632969801	0.00064036866378327	0.00756835736861043	5.9847257928132	0.0468773208501447	0.00783282684503902
Q05518	YDR348C	4.33427614109394e-05	500	4.92858850261017e-05	1032.11868695652	0.863643610498268	0.00227423834669022	0.0181705925537365	1.73371045643758	0.0997924574400098	0.0575600482015106
Q05580	YDR266C	0.000107328097253778	640	5.12358917814822e-05	372.084382608696	0.953928670256097	0.000745900495368634	0.00840979483649862	4.29312389015112	0.0359757219637811	0.00837984714261641
Q05584	YDR272W	0.000119351281089079	275	7.56216905465708e-05	5177.93939130435	0.97095941288045	0.00230402190168913	0.0183347102773711	4.77405124356316	0.500639415663886	0.104866787162978
Q05775	YLR192C	0.000531482944794013	266	0.000239057971022257	16886.8652173913	0.909052915668785	0.00169095581632204	0.0148056055290928	21.2593177917605	1.63274030380257	0.0768011617209738
Q05812	YLR219W	3.13164755098982e-05	729	3.14251088655557e-05	1849.43417391304	0.850061722153745	0.00137650053265464	0.0128432595856305	1.25265902039593	0.17881623830738	0.142749331937802
Q05881	YLR287C	7.76514007789205e-05	356	3.48536921717193e-05	546.082691304348	0.906133807351385	0.00126080957605105	0.0120872365499591	3.10605603115682	0.0527990960917568	0.0169987584132835
Q05905	YLR301W	0.000407512102365063	245	0.000237054392652717	24781.0434782609	0.802615166356414	0.00237433181490189	0.0187195671168988	16.3004840946025	2.39600470166428	0.146989788018483
Q05946	YLR222C	9.55422173613095e-05	818	9.7511052091859e-05	377.881802173913	0.983265556259912	0.00124768577118292	0.0120001485212072	3.82168869445238	0.0365362570577923	0.00956023893595227
Q06010	YLR389C	6.03572539725917e-05	1028	7.18931062011179e-05	245.917273913043	0.995017167762826	0.00115868306803623	0.0114018502750936	2.41429015890367	0.0237770029753995	0.00984844464022363
Q06053	YLR401C	0.000115809492679076	669	5.6946625850811e-05	1091.7149	0.9391425847583	0.000735017568646365	0.00832480745971323	4.63237970716304	0.10555463637242	0.0227862660328126
Q06070	YLR407W	3.11247185633984e-05	229	1.53964819092409e-05	1095.41059130435	0.871561442903112	0.00216013344243584	0.0175355748945771	1.24498874253594	0.105911961670238	0.0850706179515361
Q06103	YPR108W	0.000179073866883469	430	0.000158989836500505	4686.21547826087	0.87716999196063	0.00206475580301025	0.0169967888138559	7.16295467533876	0.453096106658094	0.0632554758747884
Q06106	YPR112C	0.000148232269291315	888	0.000119239698794671	418.831956521739	0.972600303462228	0.000905868477397427	0.00961835025757835	5.9292907716526	0.0404956045500535	0.00682975521181374
Q06107	YPR114W	0.000144787435701454	316	3.81751322495653e-05	223.565915652174	0.848207194832801	0.000834377513154519	0.00908715054988194	5.79149742805816	0.0216159172435333	0.00373235376723304
Q06146	YLR257W	0.00076733969906376	322	0.000115211113409929	12476.89	0.953612990712836	0.000466284344843966	0.00607836704200766	30.6935879625504	1.20635303869964	0.0393030961441044
Q06169	YLR324W	3.74768582001905e-05	524	3.05786773618466e-05	417.094030434783	0.949721639114821	0.0015571277132042	0.0139855780951159	1.49907432800762	0.0403275696939287	0.0269016478639368
Q06205	YLR449W	0.00117297425510101	393	0.000205039996031415	11581.4995652174	0.880397976204167	0.000444792600972397	0.0058833500348693	46.9189702040404	1.11978042550657	0.0238662617836002
Q06214	YPR169W	0.000217855998238634	493	3.56144090927744e-05	1172.13966956522	0.913753745397628	0.000331596014338043	0.00480264268355207	8.71423992954536	0.113330665907963	0.0130052267121678
Q06252	YLR179C	0.000515253623524399	202	0.000214832887099645	34749.8282608696	0.870061555834535	0.00206408862645735	0.0169929932097536	20.610144940976	3.35985657618131	0.163019551090173
Q06263	YLR181C	8.46685203897369e-05	331	2.6432234425955e-05	114.656727434783	0.970656762523004	0.000943156828089004	0.0098902491522358	3.38674081558948	0.0110858147782266	0.00327329883857588
Q06287	YLR186W	0.000213841885353931	253	7.50859744049828e-05	1592.60217391304	0.91751086552578	0.0013878595722179	0.012916408655493	8.55367541415724	0.153983923232444	0.0180020769758909
Q06338	YDR361C	0.0002919275039956	284	6.72859473834606e-05	135.227544782609	0.998818508461813	0.000811579404814606	0.00891483064992529	11.677100159824	0.0130747453543625	0.00111969111983361
Q06344	YDR365C	0.000374177949806131	629	8.66038714491261e-05	683.73972173913	0.895575615989534	0.00036796665951139	0.00516078704032559	14.9671179922452	0.0661087411205555	0.00441693191400026
Q06385	YDR372C	0.000338313635319616	346	6.41787937622498e-05	523.951860869565	0.863758997212788	0.0005482718515565	0.00679829681317413	13.5325454127846	0.0506593325333743	0.00374351838387439
Q06440	YLR429W	0.000156757956060917	652	0.000165675573947524	3703.092	0.825641793371559	0.00162099358405173	0.0143795211905551	6.27031824243668	0.358040848864127	0.0571009054119382
Q06449	YPR154W	0.000137951052531031	216	3.61072679430354e-05	2264.03126086957	0.97195804145786	0.00121175789852311	0.0117602734141607	5.51804210124124	0.218902386032176	0.0396703000839619
Q06451	YPR156C	3.65801621681706e-05	623	5.08930334508659e-05	1384.8624173913	0.995247397941892	0.00223318480616309	0.0179432802754672	1.46320648672682	0.133898189805386	0.091510112222722
Q06489	YPR118W	0.000305563182253881	412	9.10610297471388e-05	1790.61465217391	0.830393327267828	0.000723326400882776	0.00823307398967811	12.2225272901552	0.173129155325574	0.0141647591545999
Q06511	YPR143W	0.000195756931810074	251	4.74215928533752e-05	1832.33294782609	0.945871205220758	0.00096512878022389	0.0100489072879638	7.83027727240296	0.177162772094607	0.0226253510484232
Q06523	YPR148C	0.000239081307055333	436	6.76395200369087e-05	6570.20760869565	0.974992383099332	0.000648886003497614	0.00763778107055258	9.56325228221332	0.635253650039194	0.0664265284751194
Q06580	YPR188C	5.4593615899938e-05	164	3.11358221490982e-05	2222.73543478261	0.918567971210463	0.00347755998481285	0.0243684883703255	2.18374463599752	0.214909616577158	0.0984133460636933
Q06631	YDR299W	0.000157172792390015	535	6.72859473834606e-05	5276.81965217391	0.922554540619082	0.000800190185832593	0.00882818585290151	6.2869116956006	0.510199851250592	0.0811526988056178
Q06672	YLR435W	0.0004080391680952	206	6.24002161721774e-05	934.070608695652	0.938999682028601	0.000742364200360423	0.00838222133946097	16.321566723808	0.0903124830915417	0.00553332193041274
Q06677	YDR320C	3.7592242615444e-05	669	3.68679848640904e-05	799.838843478261	0.940836517437781	0.00146596988175901	0.0134145165238734	1.50368970461776	0.0773340166740276	0.0514295046621245
